id,code,name
stps_sector_1271,311922,Tostado y molienda de café
stps_sector_1272,311923,Elaboración de café soluble
stps_sector_1273,311924,Preparación y envasado de té
stps_sector_1274,311930,"Elaboración de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes que no utilizan en dicha elaboración como edulcorante únicamente la caña de azúcar"
stps_sector_1275,311930,"Elaboración de colorantes y saborizantes naturales para alimentos, o cualquier producto distinto a refrescos"
stps_sector_1276,311930,"Productor, envasador o fabricante de concentrados o jarabes para preparar refresco que se expanda en envase abierto utilizando aparatos automáticos, eléctricos o mecánicos que no utilizan en su elaboración como edulcorante únicamente la caña de azúcar"
stps_sector_1277,311930,"Elaboración de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes que utilizan en dicha elaboración como edulcorante únicamente caña de azúcar"
stps_sector_1278,311930,"Productor, envasador o fabricante de concentrados o jarabes para preparar refrescos que se expandan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos que utilizan en dicha elaboración como edulcorante únicamente caña de azúcar"
stps_sector_1279,311940,Elaboración de condimentos y aderezos
stps_sector_1280,311991,Elaboración de postres en polvo
stps_sector_1281,311992,Elaboración de levadura
stps_sector_1282,311993,Elaboración de alimentos frescos para consumo inmediato
stps_sector_1283,311999,Elaboración de otros alimentos
stps_sector_1284,312111,"Productor, envasador o fabricante de refrescos que no utiliza en su elaboración como edulcorante únicamente la caña de azúcar"
stps_sector_1285,312111,"Productor, envasador o fabricante de bebidas hidratantes o rehidratantes que no utiliza en su elaboración como edulcorante únicamente la caña de azúcar"
stps_sector_1286,312111,"Productor, envasador o fabricante de refrescos que utiliza en dicha elaboración como edulcorante únicamente caña de azúcar"
stps_sector_1287,312111,"Productor, envasador o fabricante de bebidas hidratantes o rehidratantes que utiliza en dicha elaboración como edulcorante únicamente caña de azúcar"
stps_sector_1288,312112,"Purificación de agua (por filtración, pasteurización, ósmosis inversa, etc.)"
stps_sector_1289,312113,Elaboración de hielo
stps_sector_1290,312120,"Producción, fabricación o envasado de de cerveza"
stps_sector_1291,312120,Producción y envasado de cerveza con una graduación alcohólica de más de 20º G.L.
stps_sector_1292,312120,"Fabricantes, productores, envasadores o importadores que enajenan o importan cerveza en envases reutilizables"
stps_sector_1293,312120,"Fabricantes, productores, envasadores o importadores que enajenan o importan cerveza de 20º G.L en envases reutilizables"
stps_sector_1294,312131,"Producción, fabricación o envasado de vinos de mesa"
stps_sector_1295,312131,"Producción, fabricación, o envasado de bebidas refrescantes"
stps_sector_1296,312131,"Producción, fabricación, o envasado de otras bebidas a base de uva"
stps_sector_1297,312131,"Producción, fabricación, o envasado de vinos de mesa con una graduación alcohólica de más de 20º G.L."
stps_sector_1298,312131,"Producción, fabricación, o envasado de bebidas refrescantes con una graduación alcohólica de más de 20º G.L."
stps_sector_1299,312131,"Producción, fabricación, o envasado de otras bebidas a base de uva con una graduación alcohólica de más de 20º G.L."
stps_sector_1300,312132,"Producción, fabricación o envasado de aguamiel y pulque"
stps_sector_1301,312139,"Producción, fabricación, o envasado de sidra y otras bebidas fermentadas"
stps_sector_1302,312139,"Producción, fabricación, o envasado de sidra y otras bebidas fermentadas con una graduación alcohólica de más de 20º G.L."
stps_sector_1303,312141,"Producción, fabricación, o envasado de ron y otras bebidas destiladas de caña"
stps_sector_1304,312141,"Producción, fabricación, o envasado de ron y otras bebidas destiladas de caña con una graduación alcohólica de más de 20º G.L."
stps_sector_1305,312142,"Producción, fabricación, o envasado de bebidas destiladas de agave"
stps_sector_1306,312142,"Producción, fabricación, o envasado de bebidas destiladas de agave con una graduación alcohólica de más de 20º G.L.."
stps_sector_1307,312143,"Producción, fabricación o envasado de alcohol o alcohol desnaturalizado"
stps_sector_1308,312143,"Producción, fabricación o envasado de mieles incristalizables para transformarlas en alcohol"
stps_sector_1309,312143,Venta de alcohol y alcohol desnaturalizado a hospitales en envases de hasta 20 litros
stps_sector_1310,312143,Venta de alcohol y alcohol desnaturalizado a público en general en envases de hasta 1 litro
stps_sector_1311,312143,Venta de mieles incristalizables que no se utilicen para transformarlas en alcohol
stps_sector_1312,312143,Venta de mieles incristalizables para transformarlas en alcohol
stps_sector_1313,312143,Venta de alcohol y alcohol desnaturalizado
stps_sector_1314,312143,"Producción, fabricación o envasado de mieles incristalizables que no se utilizarán para transformarlas en alcohol"
stps_sector_1315,312149,"Producción, fabricación o envasado de otras bebidas destiladas"
stps_sector_1316,312210,Beneficio del tabaco
stps_sector_1317,312221,"Elaboración, fabricación y producción de cigarros"
stps_sector_1318,312222,"Elaboración, fabricación y producción de puros y otros tabacos labrados"
stps_sector_1319,313111,Preparación e hilado de fibras duras naturales
stps_sector_1320,313111,"Preparación, tejido y anudado de fibras de ixtle, palma y lechuguilla"
stps_sector_1321,313112,Preparación e hilado de fibras blandas
stps_sector_1322,313113,Fabricación de hilos para coser y bordar
stps_sector_1323,313210,Fabricación de telas anchas de trama
stps_sector_1324,313220,Fabricación de telas angostas de trama y pasamanería
stps_sector_1325,313230,Fabricación de telas no tejidas
stps_sector_1326,313240,Fabricación de telas de punto
stps_sector_1327,313310,"Acabado de fibras, hilados, hilos y telas"
stps_sector_1328,313320,Recubrimiento de telas
stps_sector_1329,314110,Tejido y confección de alfombras y tapetes
stps_sector_1330,314120,"Confección de cortinas, blancos y similares"
stps_sector_1331,314911,Confección de costales
stps_sector_1332,314912,Confección de productos de textiles recubiertos y de materiales sucedáneos
stps_sector_1333,314991,"Confección de productos bordados y deshilados como servilletas, manteles, rebozos"
stps_sector_1334,314992,Fabricación de redes y otros productos de cordelería
stps_sector_1335,314993,Fabricación de productos textiles reciclados
stps_sector_1336,314999,Fabricación de banderas y otros productos confeccionados
stps_sector_1337,315110,Tejido de calcetines y medias
stps_sector_1338,315191,Tejido de ropa interior de punto
stps_sector_1339,315192,Tejido de ropa exterior de punto
stps_sector_1340,315210,"Confección de ropa (chamarras, sacos, faldas, abrigos) de cuero, piel y materiales sucedáneos"
stps_sector_1341,315221,Confección en serie de ropa interior y de dormir
stps_sector_1342,315222,Confección en serie de camisas y guayaberas
stps_sector_1343,315223,"Confección en serie de uniformes (escolares, industriales, etc.) y ropa de trabajo"
stps_sector_1344,315224,"Confección en serie de ropa especial: artística, disfraces, trajes típicos, trajes de torero, hábitos religiosos"
stps_sector_1345,315225,Confección de ropa sobre medida
stps_sector_1346,315229,Confección de otra ropa de materiales textiles
stps_sector_1347,315991,"Fabricación de sombreros, gorras, cachuchas, boinas, viseras y otros accesorios similares hechos a base de materiales diversos"
stps_sector_1348,315999,Confección de otros accesorios de vestir
stps_sector_1349,316110,Curtido y acabado de cuero y piel
stps_sector_1350,316211,Fabricación de calzado con corte de piel y cuero
stps_sector_1351,316212,Fabricación de calzado con corte de tela
stps_sector_1352,316213,Fabricación de calzado de plástico
stps_sector_1353,316214,Fabricación de calzado de hule
stps_sector_1354,316219,"Fabricación de huaraches, calzado tejido y de otro tipo de materiales no clasificados en otra parte"
stps_sector_1355,316991,"Fabricación de bolsos de mano, maletas y similares"
stps_sector_1356,316992,Fabricación de artículos de talabartería
stps_sector_1357,321111,Aserraderos integrados
stps_sector_1358,321112,Aserrado de tablas y tablones. Corte de tablas y tablones a partir de la madera en rollo
stps_sector_1359,321113,Tratamiento de la madera y producción de postes y durmientes
stps_sector_1360,321210,Fabricación de laminados y aglutinados de madera
stps_sector_1361,321910,"Fabricación de productos de madera para la construcción, como puertas, ventanas"
stps_sector_1362,321920,Fabricación de productos para embalaje y envases de madera
stps_sector_1363,321991,"Fabricación de productos de materiales trenzables como vara, carrizo, mimbre, excepto palma"
stps_sector_1364,321992,Fabricación de artículos y utensilios de madera para el hogar
stps_sector_1365,321993,Fabricación de productos de madera de uso industrial
stps_sector_1366,321999,Fabricación de otros productos de madera
stps_sector_1367,322110,"Fabricación de celulosa a partir de madera, bagazo y materiales reciclables como papel, cartón y textiles"
stps_sector_1368,322121,"Fabricación de celulosa, papel y productos de papel en plantas integradas"
stps_sector_1369,322122,Fabricación de papel a partir de celulosa
stps_sector_1370,322131,Fabricación de cartón en plantas integradas
stps_sector_1371,322132,Fabricación de cartón y cartoncillo a partir de celulosa
stps_sector_1372,322210,Fabricación de envases de cartón
stps_sector_1373,322220,Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados
stps_sector_1374,322230,Fabricación de productos de papelería
stps_sector_1375,322291,Fabricación de pañales desechables y productos sanitarios
stps_sector_1376,322299,Fabricación de otros productos de papel y cartón
stps_sector_1377,323111,"Impresión de libros, periódicos y revistas por contrato"
stps_sector_1378,323119,Impresión de formas continuas y otros impresos
stps_sector_1379,323120,"Industrias conexas a la impresión, como la encuadernación y la elaboración de placas, clichés, grabados y otros productos similares"
stps_sector_1380,324110,Refinación de petróleo
stps_sector_1381,324110,"Producción, elaboración de gasolina y diesel "
stps_sector_1382,324110,Venta de gasolina y diesel
stps_sector_1383,324120,Fabricación de productos de asfalto
stps_sector_1384,324191,Fabricación de aceites y grasas lubricantes
stps_sector_1385,324199,Fabricación de coque y otros productos derivados del petróleo y del carbón
stps_sector_1386,325110,Fabricación de productos petroquímicos
stps_sector_1387,325120,Fabricación de gases industriales
stps_sector_1388,325130,Fabricación de pigmentos y colorantes sintéticos
stps_sector_1389,325180,Fabricación de otros productos químicos básicos inorgánicos
stps_sector_1390,325190,Fabricación de otros productos químicos básicos orgánicos
stps_sector_1391,325211,Fabricación de resinas sintéticas
stps_sector_1392,325212,Fabricación de hules sintéticos
stps_sector_1393,325220,Fabricación de fibras químicas
stps_sector_1394,325310,Fabricación de fertilizantes destinados para ser utilizados en la agricultura o ganadería
stps_sector_1395,325310,Fabricación de fertilizantes domésticos o industriales
stps_sector_1396,325320,Fabricación de pesticidas y agroquímicos
stps_sector_1397,325320,"Fabricación de pesticidas, excepto fertilizantes"
stps_sector_1398,325411,Fabricación de materias primas para la industria farmacéutica
stps_sector_1399,325412,Fabricación de preparaciones farmacéuticas
stps_sector_1400,325510,Fabricación de pinturas y recubrimientos
stps_sector_1401,325520,"Fabricación de adhesivos o pegamentos, selladores, impermeabilizantes, masillas, resanadores, gomas-cemento y similares"
stps_sector_1402,325610,"Fabricación de jabones, limpiadores y dentífricos"
stps_sector_1403,325620,"Fabricación de cosméticos, perfumes y otras preparaciones de tocador"
stps_sector_1404,325910,Fabricación de tintas para impresión
stps_sector_1405,325920,"Fabricación de explosivos y sus accesorios (fusibles de seguridad, detonantes)"
stps_sector_1406,325991,Fabricación de cerillos o fósforos
stps_sector_1407,325992,"Fabricación de películas, placas, productos químicos para fotografía, telas y papel fotosensible para fotografía, cinematografía, artes gráficas y rayos X"
stps_sector_1408,325993,Fabricación de resinas plásticas hechas a partir de plásticos reciclados
stps_sector_1409,325999,Fabricación de otros productos químicos
stps_sector_1410,326110,Fabricación de bolsas y películas de plástico flexible sin soporte para envase o empaque y tela plástica sin soporte
stps_sector_1411,326120,"Fabricación de productos de plástico rígido con forma específica, sin soporte o sin reforzamiento, como tuberías, conexiones y perfiles"
stps_sector_1412,326130,Fabricación de laminados rígidos de plástico sin soporte
stps_sector_1413,326140,"Fabricación de espumas y productos de poliestireno, como vasos, platos, bloques aislantes, tableros y productos para embalaje"
stps_sector_1414,326150,Fabricación de espumas y productos de uretano
stps_sector_1415,326160,"Fabricación de botellas, botellones y frascos de plástico. Incluye la fabricación de preformas de botellas"
stps_sector_1416,326191,Fabricación de artículos de plástico para el hogar
stps_sector_1417,326192,Fabricación de autopartes de plástico
stps_sector_1418,326193,Fabricación de envases y contenedores de plástico. Incluye la fabricación de tapas y tarimas de plástico
stps_sector_1419,326194,"Fabricación de partes y piezas de plástico sin reforzamiento para las industrias eléctrica, electrónica, química, textil y para otras industrias"
stps_sector_1420,326195,Fabricación de otros artículos de plástico reforzado
stps_sector_1421,326199,Fabricación de otros productos de plástico
stps_sector_1422,326211,Fabricación de llantas y cámaras
stps_sector_1423,326212,Revitalización (recauchutado) de llantas
stps_sector_1424,326220,"Fabricación de bandas, mangueras de uso industrial y doméstico de hule y de plástico"
stps_sector_1425,326290,Fabricación de otros productos de hule
stps_sector_1426,327111,"Fabricación de artículos de alfarería, porcelana y loza "
stps_sector_1427,327112,Fabricación de muebles de baño
stps_sector_1428,327121,Fabricación de ladrillos no refractarios
stps_sector_1429,327122,Fabricación de azulejos y losetas no refractarias y azulejos
stps_sector_1430,327123,"Fabricación de productos refractarios arcillosos y no arcillosos, como moldes, ladrillos, losetas y baldosas refractarios"
stps_sector_1431,327211,Fabricación de vidrio
stps_sector_1432,327212,"Fabricación de espejos (planos, cóncavos y convexos)"
stps_sector_1433,327213,Fabricación de envases y ampolletas de vidrio
stps_sector_1434,327214,Fabricación de fibra de vidrio
stps_sector_1435,327215,"Fabricación de vasos, jarras, platos, charolas, fruteros, adornos y otros artículos domésticos y ornamentales de vidrio "
stps_sector_1436,327216,Fabricación de artículos de vidrio de uso industrial y comercial
stps_sector_1437,327219,Fabricación de otros productos de vidrio
stps_sector_1438,327310,Fabricación de cemento para la construcción
stps_sector_1439,327320,Fabricación de concreto
stps_sector_1440,327330,"Fabricación de tubos y bloques de cemento y concreto, como tubos de drenaje y alcantarillado, celosías, adoquines, tabiques"
stps_sector_1441,327391,Fabricación de productos preesforzados
stps_sector_1442,327399,Fabricación de otros productos de cemento y concreto
stps_sector_1443,327410,Fabricación de cal
stps_sector_1444,327420,Fabricación de yeso y productos de yeso
stps_sector_1445,327910,Fabricación de productos abrasivos
stps_sector_1446,327991,"Corte, pulido y laminado de mármol fuera de la mina"
stps_sector_1447,327992,"Corte y pulido, fuera de la mina, de otras piedras de cantera, como el granito, la cantera y el ónix, excepto mármol "
stps_sector_1448,327999,Fabricación de otros productos a base de minerales no metálicos
stps_sector_1449,331111,Complejos siderúrgicos
stps_sector_1450,331112,Fabricación de desbastes primarios y ferroaleaciones
stps_sector_1451,331210,Fabricación de tubos y postes de hierro y acero de material comprado
stps_sector_1452,331220,Fabricación de otros productos de hierro y acero de material comprado
stps_sector_1453,331310,Industria del aluminio
stps_sector_1454,331411,"Afinación y refinación de cobre (blister y electrolítico), y a la producción de sus aleaciones "
stps_sector_1455,331419,Refinación de otros metales no ferrosos
stps_sector_1456,331420,Laminación secundaria de cobre
stps_sector_1457,331490,Laminación secundaria de otros metales no ferrosos
stps_sector_1458,331490,Venta de lingotes de oro
stps_sector_1459,331510,Moldeo por fundición de todo tipo de piezas a partir de hierro y acero producidos en otro establecimiento
stps_sector_1460,331520,Moldeo por fundición de piezas metálicas no ferrosas
stps_sector_1461,332110,Fabricación de productos metálicos forjados y troquelados
stps_sector_1462,332211,Fabricación de herramientas de mano metálicas sin motor
stps_sector_1463,332212,Fabricación de utensilios de cocina metálicos
stps_sector_1464,332310,Fabricación de estructuras metálicas
stps_sector_1465,332320,Fabricación de productos de herrería
stps_sector_1466,332410,Fabricación de calderas industriales
stps_sector_1467,332420,Fabricación de tanques metálicos de calibre grueso
stps_sector_1468,332430,"Fabricación de envases metálicos de calibre ligero para embalaje, como latas para refrescos, toneles, tambores, cubetas, tinas"
stps_sector_1469,332510,Fabricación de herrajes y cerraduras
stps_sector_1470,332610,"Fabricación de alambre, productos de alambre y resortes "
stps_sector_1471,332710,Maquinado de piezas metálicas para maquinaria y equipo en general
stps_sector_1472,332720,"Fabricación de tornillos, tuercas, armellas, pijas, rondanas, remaches y otros sujetadores metálicos"
stps_sector_1473,332810,Recubrimientos y terminados metálicos
stps_sector_1474,332910,Fabricación de válvulas metálicas
stps_sector_1475,332991,Fabricación de baleros y rodamientos
stps_sector_1476,332999,Fabricación de otros productos metálicos
stps_sector_1477,333111,Fabricación de maquinaria y equipo agrícola
stps_sector_1478,333111,Fabricación de equipo con motor para jardinería
stps_sector_1479,333112,Fabricación de maquinaria y equipo pecuario
stps_sector_1480,333120,Fabricación de maquinaria y equipo para la construcción
stps_sector_1481,333130,Fabricación de maquinaria y equipo para la industria extractiva
stps_sector_1482,333210,Fabricación de maquinaria y equipo para la industria de la madera
stps_sector_1483,333220,Fabricación de maquinaria y equipo para la industria del hule y del plástico
stps_sector_1484,333291,Fabricación de maquinaria y equipo para la industria alimentaria y de las bebidas
stps_sector_1485,333292,Fabricación de maquinaria y equipo para la industria textil
stps_sector_1486,333293,Fabricación de maquinaria y equipo para la impresión
stps_sector_1487,333294,Fabricación de maquinaria y equipo para la industria del vidrio y otros minerales no metálicos
stps_sector_1488,333299,Fabricación de maquinaria y equipo para otras industrias manufactureras
stps_sector_1489,333311,Fabricación de aparatos fotográficos
stps_sector_1490,333312,Fabricación y ensamble de máquinas fotocopiadoras
stps_sector_1491,333319,Fabricación de otra maquinaria y equipo para el comercio y los servicios
stps_sector_1492,333411,Fabricación de sistemas de aire acondicionado y calefacción
stps_sector_1493,333412,Fabricación y ensamble de sistemas de refrigeración industrial y comercial
stps_sector_1494,333510,Fabricación de maquinaria y equipo para la industria metalmecánica
stps_sector_1495,333610,"Fabricación de motores de combustión interna, turbinas y transmisiones "
stps_sector_1496,333911,Fabricación de bombas
stps_sector_1497,333912,"Fabricación de sistemas de bombeo para uso industrial, comercial y doméstico"
stps_sector_1498,333920,Fabricación de maquinaria y equipo para levantar y trasladar
stps_sector_1499,333991,Fabricación de equipo para soldar y soldaduras ferrosas y no ferrosas
stps_sector_1500,333992,Fabricación de maquinaria y equipo para envasar y empacar
stps_sector_1501,333993,"Fabricación de básculas y balanzas para uso comercial, industrial y doméstico"
stps_sector_1502,333999,Fabricación de otra maquinaria y equipo para la industria en general
stps_sector_1503,334110,Fabricación de computadoras y equipo periférico
stps_sector_1504,334210,Fabricación de aparatos telefónicos y equipo de comunicación alámbrica
stps_sector_1505,334220,"Fabricación de equipo de transmisión y recepción de señales de radio, televisión y cable"
stps_sector_1506,334290,Fabricación de otros equipos de comunicación
stps_sector_1507,334310,Fabricación de equipo de audio y de video
stps_sector_1508,334410,Fabricación de componentes electrónicos
stps_sector_1509,334511,"Fabricación y ensamble de relojes y sus partes, maquinaria para relojes, y otros instrumentos para medir el tiempo"
stps_sector_1510,334519,"Fabricación de otros instrumentos de navegación, medición, médicos y de control"
stps_sector_1511,334610,Fabricación y reproducción de medios magnéticos y ópticos
stps_sector_1512,335110,Fabricación de focos
stps_sector_1513,335120,Fabricación de lámparas ornamentales
stps_sector_1514,335210,Fabricación de enseres electrodomésticos menores
stps_sector_1515,335220,Fabricación de aparatos de línea blanca
stps_sector_1516,335311,Fabricación de motores y generadores eléctricos trifásicos y monofásicos o de corriente directa
stps_sector_1517,335312,Fabricación de equipo y aparatos de distribución de energía eléctrica
stps_sector_1518,335910,Fabricación de acumuladores y pilas
stps_sector_1519,335920,Fabricación de alambres y cables de conducción eléctrica y de comunicación
stps_sector_1520,335930,"Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas "
stps_sector_1521,335991,Fabricación de productos eléctricos de carbón y grafito
stps_sector_1522,335999,Fabricación de otros productos eléctricos
stps_sector_1523,336110,Fabricación o ensamble de automóviles y camionetas
stps_sector_1524,336110,"Venta de vehículos ligeros con motor de combustión interna, como automóviles, furgonetas (minivans) y otras camionetas de carga ligera"
stps_sector_1525,336120,Fabricación o ensamble de camiones y tractocamiones
stps_sector_1526,336210,Fabricación de carrocerías y remolques
stps_sector_1527,336310,Fabricación de motores de gasolina y sus partes para vehículos automotrices
stps_sector_1528,336320,Fabricación de equipo eléctrico y electrónico para vehículos automotores
stps_sector_1529,336330,Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices
stps_sector_1530,336340,Fabricación de partes de sistemas de frenos para vehículos automotrices
stps_sector_1531,336350,Fabricación de partes de sistemas de transmisión
stps_sector_1532,336360,Fabricación de asientos para vehículos automotores
stps_sector_1533,336370,Fabricación de piezas metálicas troqueladas para vehículos automotrices
stps_sector_1534,336390,Fabricación de otras partes para vehículos automotrices
stps_sector_1535,336410,"Fabricación, reconstrucción, ensamble y subensamble de equipo aeroespacial, incluso motores"
stps_sector_1536,336510,Fabricación de equipo ferroviario
stps_sector_1537,336610,Fabricación de embarcaciones
stps_sector_1538,336991,Fabricación de motocicletas y sus partes
stps_sector_1539,336992,Fabricación de bicicletas y triciclos y sus partes
stps_sector_1540,336999,Fabricación de otro equipo de transporte
stps_sector_1541,337110,Fabricación de cocinas
stps_sector_1542,337120,"Fabricación de muebles, excepto cocinas y muebles de oficina y estantería"
stps_sector_1543,337210,Fabricación de muebles de oficina y estantería
stps_sector_1544,337910,Fabricación de colchones y box spring. Incluye la fabricación de colchones de agua
stps_sector_1545,337920,"Fabricación de persianas, cortineros y sus accesorios. Incluye la fabricación de toldos de bambú y otro tipo de sombras para ventanas"
stps_sector_1546,339111,"Fabricación de equipo y aparatos para uso médico, dental, para laboratorio y de máxima seguridad"
stps_sector_1547,339112,Fabricación de material de curación
stps_sector_1548,339113,Fabricación de instrumentos y aparatos ópticos de uso oftálmico
stps_sector_1549,339911,Acuñación e impresión de monedas
stps_sector_1550,339912,"Orfebrería, joyería, piezas artísticas u ornamentales de oro"
stps_sector_1551,339912,Orfebrería y joyería de metales y piedras preciosos distintos al oro
stps_sector_1552,339913,"Fabricación de joyería de fantasía hecha de metales y piedras no preciosas, de plástico y de otros materiales"
stps_sector_1553,339914,"Fabricación de productos de metales no preciosos, como trofeos, artículos ornamentales para uso doméstico, platones, jarrones, floreros"
stps_sector_1554,339920,Fabricación de artículos deportivos
stps_sector_1555,339930,"Fabricación de juguetes. Incluye la fabricación de juegos y juguetes electrónicos, instrumentos musicales de juguete y juegos de mesa"
stps_sector_1556,339940,"Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina"
stps_sector_1557,339950,"Fabricación de anuncios publicitarios de todo tipo de material, como anuncios y toldos luminosos, carteleras espectaculares, anuncios electrónicos, rotagraphics, unipolares, de neón"
stps_sector_1558,339991,Fabricación y ensamble de instrumentos musicales
stps_sector_1559,339992,"Fabricación de cierres, botones y agujas"
stps_sector_1560,339993,"Fabricación de escobas, cepillos y similares"
stps_sector_1561,339994,Fabricación de velas y veladoras
stps_sector_1562,339995,Fabricación de ataúdes
stps_sector_1563,339999,Otras industrias manufactureras
stps_sector_1564,431110,Comercio al por mayor de abarrotes
stps_sector_1565,431121,Comercio al por mayor de carnes rojas
stps_sector_1566,431122,Comercio al por mayor de carne y vísceras de pollo y otras aves de corral
stps_sector_1567,431123,"Comercio al por mayor de pescados y mariscos frescos, secos, salados y congelados"
stps_sector_1568,431130,Comercio al por mayor de frutas y verduras frescas
stps_sector_1569,431140,Comercio al por mayor de huevo de gallina y de otras aves
stps_sector_1570,431150,"Comercio al por mayor de semillas y granos alimenticios, frutas secas, chiles secos y especias (clavos, pimienta, azafrán, comino, nuez moscada, canela)"
stps_sector_1571,431160,Comercio al por mayor de leche
stps_sector_1572,431160,"Comercio al por mayor de productos lácteos, como crema, mantequilla, yogur, queso"
stps_sector_1573,431170,Comercio al por mayor de embutidos
stps_sector_1574,431180,Comercio al por mayor de dulces y materias primas para repostería
stps_sector_1575,431191,Comercio al por mayor de pan y pasteles y otros productos de panadería
stps_sector_1576,431192,"Comercio al por mayor de botanas y frituras, como papas fritas, chicharrones de harina y de cerdo, tostadas, cacahuates, semillas fritas, palomitas de maíz"
stps_sector_1577,431193,"Comercio al por mayor de conservas alimenticias enlatadas, en salmuera, encurtidos, productos alimenticios congelados, en almíbar, en aceite, purés"
stps_sector_1578,431199,"Comercio al por mayor de helados, paletas de hielo, gelatinas, flanes, budines y otros productos alimenticios para consumo humano no clasificados en otra parte"
stps_sector_1579,431211,Comercio al por mayor agua purificada y hielo
stps_sector_1580,431211,"Comercio al por mayor de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes elaborados con azúcar de caña y otros edulcorantes"
stps_sector_1581,431211,"Comercio al por mayor de concentrados o jarabes para preparar refrescos que se expendan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos elaborados con azúcar de caña y otros edulcorantes"
stps_sector_1582,431211,Comercio al por mayor de refrescos o bebidas hidratantes o rehidratantes elaborados con azúcar de caña y otros edulcorantes
stps_sector_1583,431211,Comercio al por mayor de refrescos o bebidas hidratantes o rehidratantes elaborados únicamente con azúcar de caña como edulcorante
stps_sector_1584,431211,"Comercio al por mayor de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes elaborados únicamente con azúcar de caña como edulcorante"
stps_sector_1585,431211,"Comercio al por mayor de concentrados o jarabes para preparar refrescos que se expendan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos elaborados únicamente con azúcar de caña como edulcorante"
stps_sector_1586,431212,Comercio al por mayor de bebidas refrescantes
stps_sector_1587,431212,Comercio al por mayor de vinos de mesa
stps_sector_1588,431212,Comercio al por mayor de otras bebidas a base de uva
stps_sector_1589,431212,Comercio al por mayor de aguamiel y pulque
stps_sector_1590,431212,Comercio al por mayor de sidra y otras bebidas fermentadas
stps_sector_1591,431212,Comercio al por mayor de ron y otras bebidas destiladas de caña
stps_sector_1592,431212,Comercio al por mayor de bebidas destiladas de agave
stps_sector_1593,431212,Comercio al por mayor de bebidas alcohólicas no clasificados en otra parte
stps_sector_1594,431213,Comercio al por mayor de cerveza
stps_sector_1595,431220,"Comercio al por mayor de cigarros, puros y tabaco"
stps_sector_1596,432111,"Comercio al por mayor de fibras, hilos y telas"
stps_sector_1597,432112,Comercio al por mayor de blancos
stps_sector_1598,432119,Comercio al por mayor de otros productos textiles
stps_sector_1599,432120,Comercio al por mayor de ropa
stps_sector_1600,432130,Comercio al por mayor de calzado
stps_sector_1601,433110,Comercio al por mayor de productos farmacéuticos
stps_sector_1602,433210,Comercio al por mayor de artículos de perfumería
stps_sector_1603,433220,"Comercio al por mayor de joyería, orfebrería, piezas artísticas u ornamentales de oro"
stps_sector_1604,433220,Comercio al por mayor de artículos de joyería y otros accesorios de vestir
stps_sector_1605,433311,Comercio al por mayor de discos y casetes
stps_sector_1606,433312,Comercio al por mayor de juguetes
stps_sector_1607,433313,Comercio al por mayor de artículos y aparatos deportivos
stps_sector_1608,433410,Comercio al por mayor de artículos de papelería para uso escolar y de oficina
stps_sector_1609,433420,Comercio al por mayor de libros
stps_sector_1610,433430,Comercio al por mayor de revistas y periódicos
stps_sector_1611,433510,Comercio al por mayor de electrodomésticos menores y aparatos de línea blanca
stps_sector_1612,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra"
stps_sector_1613,434112,Comercio al por mayor de medicamentos veterinarios y alimentos para animales
stps_sector_1614,434211,"Comercio al por mayor de cemento, tabique y grava"
stps_sector_1615,434219,"Comercio al por mayor de otros materiales para la construcción, excepto de madera"
stps_sector_1616,434221,Comercio al por mayor de materiales metálicos
stps_sector_1617,434222,Comercio al por mayor de productos químicos para uso industrial
stps_sector_1618,434223,"Comercio al por mayor de envases, papel y cartón"
stps_sector_1619,434224,Comercio al por mayor de madera
stps_sector_1620,434225,Comercio al por mayor de equipo y material eléctrico
stps_sector_1621,434226,Comercio al por mayor de pintura
stps_sector_1622,434227,Comercio al por mayor de vidrios y espejos
stps_sector_1623,434228,Comercio al por mayor de ganado y aves de corral en pie
stps_sector_1624,434229,Comercio al por mayor de otras materias primas para otras industrias
stps_sector_1625,434311,Comercio al por mayor de desechos metálicos
stps_sector_1626,434312,Comercio al por mayor de desechos de papel y de cartón
stps_sector_1627,434313,Comercio al por mayor de desechos de vidrio
stps_sector_1628,434314,Comercio al por mayor de desechos de plástico
stps_sector_1629,434319,Comercio al por mayor de otros materiales de desecho
stps_sector_1630,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca"
stps_sector_1631,435210,Comercio al por mayor de maquinaria y equipo para la construcción y la minería
